candidate_id,name,category,status,marco,hypothesis,baseline,metrics,benchmark_type,benchmark,required_configuration,expected_runtime_use,cost_to_measure,latency_to_measure,risks_to_measure,gate,evidence_generated,promotion_criteria,rejection_criteria,removal_criteria,substitute_candidate,substitute_reason
8-17-toon-context-formats-and-structured-interfaces__outlines,Outlines,"8.17 TOON, context formats and structured interfaces",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Outlines improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-17-toon-context-formats-and-structured-interfaces__guidance,Guidance,"8.17 TOON, context formats and structured interfaces",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Guidance improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-17-toon-context-formats-and-structured-interfaces__lmql,LMQL,"8.17 TOON, context formats and structured interfaces",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether LMQL improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-17-toon-context-formats-and-structured-interfaces__xgrammar,xgrammar,"8.17 TOON, context formats and structured interfaces",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether xgrammar improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-17-toon-context-formats-and-structured-interfaces__context-packer,context packer,"8.17 TOON, context formats and structured interfaces",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether context packer improves final product output.,TBD_BY_BASELINE,"[""local_readiness"", ""quality_signal"", ""latency_ms""]",PROXY,scripts/run_benchmark.py,local repository and optional installed tooling,candidate_or_supporting_governance,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,"no lift, duplicate capability, or unsupported dependency",TBD_BY_REPOSITORY_CLEANLINESS,,
8-17-toon-context-formats-and-structured-interfaces__token-budgeter,token budgeter,"8.17 TOON, context formats and structured interfaces",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether token budgeter improves final product output.,TBD_BY_BASELINE,"[""local_readiness"", ""quality_signal"", ""latency_ms""]",PROXY,scripts/run_benchmark.py,local repository and optional installed tooling,candidate_or_supporting_governance,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,"no lift, duplicate capability, or unsupported dependency",TBD_BY_REPOSITORY_CLEANLINESS,,
8-17-toon-context-formats-and-structured-interfaces__prompt-assembler,prompt assembler,"8.17 TOON, context formats and structured interfaces",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether prompt assembler improves final product output.,TBD_BY_BASELINE,"[""local_readiness"", ""quality_signal"", ""latency_ms""]",PROXY,scripts/run_benchmark.py,local repository and optional installed tooling,candidate_or_supporting_governance,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,"no lift, duplicate capability, or unsupported dependency",TBD_BY_REPOSITORY_CLEANLINESS,,
8-17-toon-context-formats-and-structured-interfaces__context-compression,context compression,"8.17 TOON, context formats and structured interfaces",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether context compression improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-17-toon-context-formats-and-structured-interfaces__context-priority-scoring,context priority scoring,"8.17 TOON, context formats and structured interfaces",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether context priority scoring improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-17-toon-context-formats-and-structured-interfaces__prompt-registry,prompt registry,"8.17 TOON, context formats and structured interfaces",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether prompt registry improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-17-toon-context-formats-and-structured-interfaces__context-registry,context registry,"8.17 TOON, context formats and structured interfaces",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether context registry improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-17-toon-context-formats-and-structured-interfaces__context-diffing,context diffing,"8.17 TOON, context formats and structured interfaces",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether context diffing improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-17-toon-context-formats-and-structured-interfaces__prompt-snapshotting,prompt snapshotting,"8.17 TOON, context formats and structured interfaces",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether prompt snapshotting improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-17-toon-context-formats-and-structured-interfaces__structured-context-dsl,structured context DSL,"8.17 TOON, context formats and structured interfaces",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether structured context DSL improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-17-toon-context-formats-and-structured-interfaces__tool-result-schema-validation,tool result schema validation,"8.17 TOON, context formats and structured interfaces",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether tool result schema validation improves final product output.,TBD_BY_BASELINE,"[""local_readiness"", ""quality_signal"", ""latency_ms""]",PROXY,scripts/run_benchmark.py,local repository and optional installed tooling,candidate_or_supporting_governance,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,"no lift, duplicate capability, or unsupported dependency",TBD_BY_REPOSITORY_CLEANLINESS,,
8-18-sourcing-and-crawling__scrapy,Scrapy,8.18 Sourcing and crawling,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Scrapy improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-18-sourcing-and-crawling__crawl4ai,Crawl4AI,8.18 Sourcing and crawling,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Crawl4AI improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-18-sourcing-and-crawling__firecrawl,Firecrawl,8.18 Sourcing and crawling,FUTURE_RESEARCH,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Firecrawl improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_EXTERNAL_BENCHMARK""]",PROXY,blocked_until_service_or_license_available,"external credentials, service access, license, or hardware",not_active_runtime,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark required before runtime promotion,external dependency unavailable,TBD_BY_REPOSITORY_CLEANLINESS,local_proxy_if_external_unavailable,"Original candidate requires unavailable SaaS, license, hardware, or credentials."
8-18-sourcing-and-crawling__playwright,Playwright,8.18 Sourcing and crawling,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Playwright improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-18-sourcing-and-crawling__apify,Apify,8.18 Sourcing and crawling,FUTURE_RESEARCH,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Apify improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_EXTERNAL_BENCHMARK""]",PROXY,blocked_until_service_or_license_available,"external credentials, service access, license, or hardware",not_active_runtime,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark required before runtime promotion,external dependency unavailable,TBD_BY_REPOSITORY_CLEANLINESS,local_proxy_if_external_unavailable,"Original candidate requires unavailable SaaS, license, hardware, or credentials."
8-18-sourcing-and-crawling__robots-compliance-checker,Robots compliance checker,8.18 Sourcing and crawling,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Robots compliance checker improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",COMPLIANCE,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-18-sourcing-and-crawling__source-trust-scoring-service,Source trust scoring service,8.18 Sourcing and crawling,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Source trust scoring service improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-18-sourcing-and-crawling__expected-information-gain-sourcing,Expected information gain sourcing,8.18 Sourcing and crawling,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Expected information gain sourcing improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-18-sourcing-and-crawling__value-of-information-sourcing,Value of information sourcing,8.18 Sourcing and crawling,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Value of information sourcing improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-18-sourcing-and-crawling__source-compliance-registry,Source compliance registry,8.18 Sourcing and crawling,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Source compliance registry improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",COMPLIANCE,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-18-sourcing-and-crawling__data-rights-registry,Data rights registry,8.18 Sourcing and crawling,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Data rights registry improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",COMPLIANCE,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-19-human-review-active-learning-and-labeling__label-studio,Label Studio,"8.19 Human review, active learning and labeling",FUTURE_RESEARCH,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Label Studio improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_EXTERNAL_BENCHMARK""]",PROXY,blocked_until_service_or_license_available,"external credentials, service access, license, or hardware",not_active_runtime,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark required before runtime promotion,external dependency unavailable,TBD_BY_REPOSITORY_CLEANLINESS,local_proxy_if_external_unavailable,"Original candidate requires unavailable SaaS, license, hardware, or credentials."
8-19-human-review-active-learning-and-labeling__argilla,Argilla,"8.19 Human review, active learning and labeling",FUTURE_RESEARCH,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Argilla improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_EXTERNAL_BENCHMARK""]",PROXY,blocked_until_service_or_license_available,"external credentials, service access, license, or hardware",not_active_runtime,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark required before runtime promotion,external dependency unavailable,TBD_BY_REPOSITORY_CLEANLINESS,local_proxy_if_external_unavailable,"Original candidate requires unavailable SaaS, license, hardware, or credentials."
8-19-human-review-active-learning-and-labeling__humanloop,Humanloop,"8.19 Human review, active learning and labeling",FUTURE_RESEARCH,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Humanloop improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_EXTERNAL_BENCHMARK""]",PROXY,blocked_until_service_or_license_available,"external credentials, service access, license, or hardware",not_active_runtime,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark required before runtime promotion,external dependency unavailable,TBD_BY_REPOSITORY_CLEANLINESS,local_proxy_if_external_unavailable,"Original candidate requires unavailable SaaS, license, hardware, or credentials."
